Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Seafood,"5100 Rutherford Road
Vaughan, ON L4H 2J3",Basilico Ristorante,(905) 893-2774,,basilicoristorante.ca,https://www.yelp.ca/biz/basilico-ristorante-vaughan,43.816899,-79.601303,Vaughan
Seafood,"30 Disera Drive
Unit 100
Vaughan, ON L4J 0A7",Hua Sang Seafood Restaurant,(905) 764-8280,$11-30,huasangseafoodrestaurant.com,https://www.yelp.ca/biz/hua-sang-seafood-restaurant-vaughan,43.811877,-79.454125,Vaughan
Seafood,"255 Bass Pro Mills Drive
Vaughan, ON L4K 0A2",Canyon Creek,(905) 532-0857,$31-60,canyoncreekrestaurant.ca,https://www.yelp.ca/biz/canyon-creek-vaughan,43.822244,-79.54246,Vaughan
Seafood,"800 Steeles Avenue W
Vaughan, ON L4J 7L2",Popeyes Louisiana Kitchen,(905) 669-9999,$11-30,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-vaughan-6,43.793417,-79.447554,Vaughan
Soul Food,"20 Rivermede Road
Unit 4
Vaughan, ON L4K 3N3",Nina’s Tropical Island,(905) 669-8301,Under $10,Ninascaribbeanrestaurant.com,https://www.yelp.ca/biz/ninas-tropical-island-vaughan,43.811607,-79.481711,Vaughan
Soup,"16 Famous Avenue
Vaughan, ON L4L 9M3",Panera Bread,(905) 850-6649,$11-30,panerabread.com,https://www.yelp.ca/biz/panera-bread-vaughan-2,43.788409,-79.545301,Vaughan
Southern,"11-7777 Keele Street
Vaughan, ON L4K 1Y7",Hank Daddy’s Barbecue,(905) 417-4545,$11-30,hankdaddysbbq.com,https://www.yelp.ca/biz/hank-daddys-barbecue-vaughan,43.80047,-79.49934,Vaughan
Spanish,"4000 Steeles Avenue W
Unit 11
Vaughan, ON L4L 4V9",El Tenampa Bar And Restaurant,(905) 605-1517,,,https://www.yelp.ca/biz/el-tenampa-bar-and-restaurant-vaughan-3,43.770181,-79.551298,Vaughan
Steakhouses,"205 Marycroft Avenue
Vaughan, ON L4L 5X8",CopaCabana Brazilian Steakhouse,(888) 432-6721,$31-60,thecopa.ca,https://www.yelp.ca/biz/copacabana-brazilian-steakhouse-vaughan,43.784379,-79.56579,Vaughan
Steakhouses,"8383 Weston Road
Vaughan, ON L4L 8L4",Nove Ristorante,(905) 850-5444,$11-30,noveristorante.ca,https://www.yelp.ca/biz/nove-ristorante-vaughan,43.806256,-79.550862,Vaughan
Steakhouses,"255 Bass Pro Mills Drive
Vaughan, ON L4K 0A2",Canyon Creek,(905) 532-0857,$31-60,canyoncreekrestaurant.ca,https://www.yelp.ca/biz/canyon-creek-vaughan,43.822244,-79.54246,Vaughan
Steakhouses,"30 Colossus Drive
Unit B
Vaughan, ON L4L 0B7",Moxie’s Grill & Bar,(905) 265-8090,$11-30,moxies.ca,https://www.yelp.ca/biz/moxies-grill-and-bar-vaughan,43.787151,-79.543407,Vaughan
Steakhouses,"120 Whitmore Road
Unit 19
Vaughan, ON L4L 6A4",The Corned Beef House,(905) 265-8989,$11-30,cornedbeefhouse.com,https://www.yelp.ca/biz/the-corned-beef-house-vaughan-2,43.785369,-79.556078,Vaughan
Sushi Bars,"7000 Bathurst Street
Unit C-7
Vaughan, ON L4J 7L1",Sushi Wa,(905) 760-1294,$11-30,,https://www.yelp.ca/biz/sushi-wa-vaughan,43.793073,-79.44645,Vaughan
Sushi Bars,"1520 Steeles Avenue W
Unit 103
Vaughan, ON L4K 3B9",168 Sushi Asian Buffet,(905) 760-1680,$11-30,168sushibuffet.com/vaughan,https://www.yelp.ca/adredir?ad_business_id=5fg-RNWNbqyGn8b8wqe4QQ&campaign_id=ArClcY4Pvmlx_iPJbLPZHA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2F168-sushi-asian-buffet-vaughan&request_id=17bfaaa67ddca8d8&signature=5ada6a25fde92a7ce0881f4bf55ee67fecac72ca19a582c39386737e2e907f70&slot=0,43.78738,-79.471494,Vaughan
Sushi Bars,"1520 Steeles Avenue W
Unit 103
Vaughan, ON L4K 3B9",168 Sushi Asian Buffet,(905) 760-1680,$11-30,168sushibuffet.com/vaughan,https://www.yelp.ca/adredir?ad_business_id=5fg-RNWNbqyGn8b8wqe4QQ&campaign_id=ArClcY4Pvmlx_iPJbLPZHA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2F168-sushi-asian-buffet-vaughan&request_id=e37dd561a99fb545&signature=17cc97aae0b1b66b0871552cb5f374dcf852b365ec8a2f7f3ff3dcfe3b585da1&slot=1,43.78738,-79.471494,Vaughan
Sushi Bars,"8020 Bathurst Street
Vaughan, ON L4J 0B8",SU&BU,(905) 479-9249,,suandbu.com,https://www.yelp.ca/biz/su-and-bu-vaughan,43.816037,-79.453038,Vaughan
Sushi Bars,"1020 Centre Street
Vaughan, ON L4J 3M8",Kuu Sushi,(905) 886-9999,$11-30,kuusushi.ca,https://www.yelp.ca/biz/kuu-sushi-vaughan,43.809749,-79.457895,Vaughan
Sushi Bars,"1520 Steeles Avenue W
Unit 103
Vaughan, ON L4K 3B9",168 Sushi Asian Buffet,(905) 760-1680,$11-30,168sushibuffet.com/vaughan,https://www.yelp.ca/biz/168-sushi-asian-buffet-vaughan,43.78738,-79.471494,Vaughan
Sushi Bars,"11 Colossus Drive
Bldg D, Unit 126
Vaughan, ON L4L 9J8",Spoon & Fork,(905) 856-7788,$11-30,spoonandfork.ca,https://www.yelp.ca/biz/spoon-and-fork-vaughan,43.786356,-79.544713,Vaughan
Sushi Bars,"100 Steeles Avenue W
Unit 18 & 19
Vaughan, ON L4J 7Y1",MARU HanPan,(905) 597-1549,$11-30,,https://www.yelp.ca/biz/maru-hanpan-vaughan,43.797877,-79.425598,Vaughan
Sushi Bars,"7117 Bathurst St
Vaughan, ON L4J 1A8",Yoshiko Sushi,(905) 771-8887,$11-30,,https://www.yelp.ca/biz/yoshiko-sushi-vaughan,43.795002,-79.445767,Vaughan
Sushi Bars,"4401 Highway 7 W
Vaughan, ON L4L",Shitake Sushi & Thai,(905) 851-4401,$11-30,shitake.ca,https://www.yelp.ca/biz/shitake-sushi-and-thai-vaughan,43.784114,-79.569689,Vaughan
Sushi Bars,"1450 Clark Avenue W
Vaughan, ON L4J 7K2",Han Oak,(905) 738-8304,,,https://www.yelp.ca/biz/han-oak-vaughan,43.752116,-79.499739,Vaughan
Sushi Bars,"4555 Highway 7
Unit B1
Vaughan, ON L4L 1S6",Toki Japanese Cuisine,(905) 264-1300,$31-60,,https://www.yelp.ca/biz/toki-japanese-cuisine-vaughan,43.783747,-79.574724,Vaughan
Sushi Bars,"2-110 Brownstone Circle
Vaughan, ON L4J 7P5",Ginzo Sushi,,,,https://www.yelp.ca/biz/ginzo-sushi-vaughan,43.807853,-79.42568,Vaughan
Tapas Bars,"205 Marycroft Avenue
Vaughan, ON L4L 5X8",CopaCabana Brazilian Steakhouse,(888) 432-6721,$31-60,thecopa.ca,https://www.yelp.ca/adredir?ad_business_id=yS7331JlJdKlk9VNaSt64w&campaign_id=7SvwXJlQBKWHSzsrt1VxJA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcopacabana-brazilian-steakhouse-vaughan&request_id=1fe1e31280efa641&signature=23f2c40dc68e8de6590691f371c3b340d4e83277bee7a1d41bb01c6e7497eba6&slot=0,43.784379,-79.56579,Vaughan
Tapas/Small Plates,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=d9e39e0a4c8b79c8&signature=752575a92a4df05356d734d17451dfdcfb3579e07d5301818e8c79693a4ae5d6&slot=0,43.828561,-79.541024,Vaughan
Tapas/Small Plates,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=6f56de3bf25c2dd5&signature=15cf488a4156f6ce7d79bb3abc086efd9ea58b2aec15921cff74bcd2c21cd378&slot=0,43.828561,-79.541024,Vaughan
Tapas/Small Plates,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=dd876f66c05545f5&signature=63e768aec85e877b2bcaca18a2119a3c110dbd5fd1fb53bbe1653cdf99a1178d&slot=0,43.828561,-79.541024,Vaughan
Tex-Mex,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=fcb12fbae9d77c06&signature=5db1f37b7a197aa5d89bdd0bdff64f1b71003ce0391a6886fc8da8a7901778a9&slot=1,43.828561,-79.541024,Vaughan
Tex-Mex,"65-3540 Rutherford Road
Vaughan, ON L4H 3T8","Ay Caramba, Eh",(905) 553-4065,$11-30,aycarambaeh.ca,https://www.yelp.ca/adredir?ad_business_id=WFB1fn8rWNukmmIfTg6AMw&campaign_id=MuuDClT5dNGW_YG8LZdWEA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fay-caramba-eh-vaughan-9&request_id=fcb12fbae9d77c06&signature=3dbaa98c9531785e047998848ba605af7b696b0b46e8b1afaaa41991c1142894&slot=0,43.828544,-79.549093,Vaughan
Tex-Mex,"65-3540 Rutherford Road
Vaughan, ON L4H 3T8","Ay Caramba, Eh",(905) 553-4065,$11-30,aycarambaeh.ca,https://www.yelp.ca/adredir?ad_business_id=WFB1fn8rWNukmmIfTg6AMw&campaign_id=MuuDClT5dNGW_YG8LZdWEA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fay-caramba-eh-vaughan-9&request_id=7582c998331baf58&signature=b173eb43f8457f15909e40faa2d96fbc701b5f097c124d37e2286f2823ff3e0a&slot=1,43.828544,-79.549093,Vaughan
Tex-Mex,"4451 Highway 7
Vaughan, ON L4L",Burrito Boyz - Vaughan,(905) 265-2699,Under $10,burritoboyz.ca,https://www.yelp.ca/biz/burrito-boyz-vaughan-vaughan,43.784726,-79.56996,Vaughan
Thai,"2150 Steeles Ave W
Vaughan, ON L4K 2Y7",Thai Bamboo,(905) 761-7598,$11-30,,https://www.yelp.ca/biz/thai-bamboo-vaughan,43.782669,-79.49162,Vaughan
Thai,"2100 Steeles Avenue W
Unit 1
Vaughan, ON L4K 2V1",Royal Jade,(905) 669-5233,$11-30,royaljade.ca,https://www.yelp.ca/biz/royal-jade-vaughan-3,43.78318,-79.489917,Vaughan
Thai,"200 Whitmore Road
Unit 11-12
Vaughan, ON L4L 7K4",Siamese Thai Cuisine,(905) 856-7288,$11-30,thairestaurant.ca,https://www.yelp.ca/biz/siamese-thai-cuisine-vaughan,43.787165,-79.555996,Vaughan
Thai,"60 Interchange Way
7A
Vaughan, ON L4K 5C3",Our Thai Restaurant & Cafe,(905) 760-1288,$11-30,ourthai.ca,https://www.yelp.ca/biz/our-thai-restaurant-and-cafe-vaughan,43.788526,-79.531062,Vaughan
Thai,"11 Colossus Drive
Bldg D, Unit 126
Vaughan, ON L4L 9J8",Spoon & Fork,(905) 856-7788,$11-30,spoonandfork.ca,https://www.yelp.ca/biz/spoon-and-fork-vaughan,43.786356,-79.544713,Vaughan
Thai,"4401 Highway 7 W
Vaughan, ON L4L",Shitake Sushi & Thai,(905) 851-4401,$11-30,shitake.ca,https://www.yelp.ca/biz/shitake-sushi-and-thai-vaughan,43.784114,-79.569689,Vaughan
Thai,"178-200 Windflower Gate
Vaughan, ON L4L 9L3",Thai Express,(905) 264-0028,Under $10,thaiexpress.ca,https://www.yelp.ca/biz/thai-express-vaughan-2,43.79181,-79.551135,Vaughan
Thai,"7887 Weston Road
Vaughan, ON L4L 1A6",Pho Tan Dinh Restaurant,(905) 264-8811,$11-30,tandinhrestaurant.com,https://www.yelp.ca/biz/pho-tan-dinh-restaurant-vaughan,43.792532,-79.547604,Vaughan
Turkish,"3330 Steeles Avenue W
Vaughan, ON L4K 3C4",Sofra Istanbul,(905) 532-0054,$11-30,sofraistanbul.com,https://www.yelp.ca/biz/sofra-istanbul-vaughan,43.774024,-79.531408,Vaughan
Ukrainian,"1118 Centre Street
Vaughan, ON L4J 7R9",Melody Restaurant,(905) 707-8655,,restaurant-melody.com,https://www.yelp.ca/biz/melody-restaurant-vaughan,43.809472,-79.462074,Vaughan
Ukrainian,"1520 Steels Avenue W
Unit 115
Vaughan, ON L4K 3B9",Kiev Restaurant,(905) 669-2002,$11-30,,https://www.yelp.ca/biz/kiev-restaurant-vaughan,43.78798,-79.471617,Vaughan
Vegan,"7718 Yonge Street
Vaughan, ON L4J 1W2",Vegan Danish Bakery,(905) 882-1331,$11-30,vegandanishbakery.wordpress.c…,https://www.yelp.ca/biz/vegan-danish-bakery-vaughan,43.815718,-79.424696,Vaughan
Venezuelan,"9587 Weston Road
Vaughan, ON L4H 3A5",Arepa Guys,(416) 274-3922,,,https://www.yelp.ca/biz/arepa-guys-vaughan-2,43.834347,-79.55702,Vaughan
Vietnamese,"26-8099 Weston Rd
Vaughan, ON L4L 0C1",Pho Real,(905) 851-8989,$11-30,,https://www.yelp.ca/biz/pho-real-vaughan,43.798134,-79.549313,Vaughan
Vietnamese,"7077 Bathurst Street
Unit 3
Vaughan, ON L4J 2J6",Pho Viet Xpress,(905) 889-8837,Under $10,,https://www.yelp.ca/biz/pho-viet-xpress-vaughan,43.794427,-79.446768,Vaughan
Vietnamese,"2100 Steeles Avenue W
Unit 2
Vaughan, ON L4K 2Y7",Pho Linh,(905) 660-4478,Under $10,,https://www.yelp.ca/biz/pho-linh-vaughan,43.782971,-79.489839,Vaughan
Vietnamese,"8481 Keele St
Vaughan, ON L4K 1Z7",Pho T & T,(905) 669-1852,Under $10,,https://www.yelp.ca/biz/pho-t-and-t-vaughan,43.818104,-79.502943,Vaughan
Vietnamese,"3232 Steeles Avenue W
Vaughan, ON L4K 1A2",Com Pho The Ky,(905) 760-0308,Under $10,,https://www.yelp.ca/biz/com-pho-the-ky-vaughan,43.774722,-79.525883,Vaughan
Vietnamese,"100 Steeles Avenue W
Vaughan, ON L4J 7Y1",Pho Bistro,(905) 886-8879,Under $10,,https://www.yelp.ca/biz/pho-bistro-vaughan,43.797476,-79.424783,Vaughan
Vietnamese,"180 Steeles Avenue W
Vaughan, ON L4J 2L1",Xelua Vietnamese Restaurant,(905) 882-2122,Under $10,,https://www.yelp.ca/biz/xelua-vietnamese-restaurant-vaughan,43.797598,-79.426383,Vaughan
Vietnamese,"8401 Weston Road
Vaughan, ON L4L 1A6",Green Mango,(905) 851-5790,,,https://www.yelp.ca/biz/green-mango-vaughan,43.807821,-79.549734,Vaughan
Vietnamese,"7887 Weston Road
Vaughan, ON L4L 1A6",Pho Tan Dinh Restaurant,(905) 264-8811,$11-30,tandinhrestaurant.com,https://www.yelp.ca/biz/pho-tan-dinh-restaurant-vaughan,43.792532,-79.547604,Vaughan
Vietnamese,"110 Woodbridge Avenue
Vaughan, ON L4L 2S6",Pho Asia,(905) 856-7513,,,https://www.yelp.ca/biz/pho-asia-vaughan,43.785135,-79.592155,Vaughan
Vietnamese,"101 Freshway Drive
Unit 2
Vaughan, ON L4K 1R9",Tj’s Bistro,(905) 482-2128,,,https://www.yelp.ca/biz/tjs-bistro-vaughan-2,43.792436,-79.514122,Vaughan
Waffles,"100 Steeles Avenue W
Unit 5
Vaughan, ON L4J 7Y1",Red Bean Waffle House,(905) 597-5589,Under $10,,https://www.yelp.ca/biz/red-bean-waffle-house-vaughan,43.797877,-79.425598,Vaughan
